,Date,AQI,Sample_Duration,Pollutant_Type
27404,2016-02-22,69,24-HR BLK AVG,88502
27405,2016-02-23,58,24-HR BLK AVG,88502
27406,2016-02-24,38,24-HR BLK AVG,88502
27407,2016-02-25,44,24-HR BLK AVG,88502
27408,2016-02-26,58,24-HR BLK AVG,88502
27409,2016-02-27,56,24-HR BLK AVG,88502
27410,2016-02-28,48,24-HR BLK AVG,88502
27411,2016-02-29,57,24-HR BLK AVG,88502
27412,2016-03-01,48,24-HR BLK AVG,88502
27413,2016-03-02,47,24-HR BLK AVG,88502
27414,2016-03-03,56,24-HR BLK AVG,88502
27415,2016-03-04,64,24-HR BLK AVG,88502
27416,2016-03-05,18,24-HR BLK AVG,88502
27417,2016-03-06,8,24-HR BLK AVG,88502
27418,2016-03-07,7,24-HR BLK AVG,88502
27419,2016-03-08,32,24-HR BLK AVG,88502
27420,2016-03-09,47,24-HR BLK AVG,88502
27421,2016-03-10,13,24-HR BLK AVG,88502
27422,2016-03-11,7,24-HR BLK AVG,88502
27423,2016-03-12,10,24-HR BLK AVG,88502
27424,2016-03-13,6,24-HR BLK AVG,88502
27425,2016-03-14,10,24-HR BLK AVG,88502
27426,2016-03-15,28,24-HR BLK AVG,88502
27427,2016-03-16,58,24-HR BLK AVG,88502
27428,2016-03-17,59,24-HR BLK AVG,88502
27429,2016-03-18,56,24-HR BLK AVG,88502
27430,2016-03-19,51,24-HR BLK AVG,88502
27431,2016-03-20,44,24-HR BLK AVG,88502
27432,2016-03-21,10,24-HR BLK AVG,88502
27433,2016-03-22,17,24-HR BLK AVG,88502
27434,2016-03-23,23,24-HR BLK AVG,88502
27435,2016-03-24,35,24-HR BLK AVG,88502
27436,2016-03-25,37,24-HR BLK AVG,88502
27437,2016-03-26,33,24-HR BLK AVG,88502
27438,2016-03-27,35,24-HR BLK AVG,88502
27439,2016-03-28,14,24-HR BLK AVG,88502
27440,2016-03-29,13,24-HR BLK AVG,88502
27441,2016-03-30,19,24-HR BLK AVG,88502
27442,2016-03-31,29,24-HR BLK AVG,88502
27443,2016-04-01,53,24-HR BLK AVG,88502
27444,2016-04-02,54,24-HR BLK AVG,88502
27445,2016-04-03,52,24-HR BLK AVG,88502
27446,2016-04-04,60,24-HR BLK AVG,88502
27447,2016-04-05,66,24-HR BLK AVG,88502
27448,2016-04-06,88,24-HR BLK AVG,88502
27449,2016-04-07,54,24-HR BLK AVG,88502
27450,2016-04-08,51,24-HR BLK AVG,88502
27451,2016-04-09,19,24-HR BLK AVG,88502
27452,2016-04-10,33,24-HR BLK AVG,88502
27453,2016-04-11,49,24-HR BLK AVG,88502
27454,2016-04-12,64,24-HR BLK AVG,88502
27455,2016-04-13,59,24-HR BLK AVG,88502
27456,2016-04-14,46,24-HR BLK AVG,88502
27457,2016-04-15,52,24-HR BLK AVG,88502
27458,2016-04-16,45,24-HR BLK AVG,88502
27459,2016-04-17,29,24-HR BLK AVG,88502
27460,2016-04-18,35,24-HR BLK AVG,88502
27461,2016-04-19,40,24-HR BLK AVG,88502
27462,2016-04-20,29,24-HR BLK AVG,88502
27463,2016-04-21,28,24-HR BLK AVG,88502
27464,2016-04-22,20,24-HR BLK AVG,88502
27465,2016-04-23,18,24-HR BLK AVG,88502
27466,2016-04-24,31,24-HR BLK AVG,88502
27467,2016-04-25,23,24-HR BLK AVG,88502
27468,2016-04-26,30,24-HR BLK AVG,88502
27469,2016-04-27,33,24-HR BLK AVG,88502
27470,2016-04-28,35,24-HR BLK AVG,88502
27471,2016-04-29,35,24-HR BLK AVG,88502
27472,2016-04-30,29,24-HR BLK AVG,88502
27473,2016-05-01,17,24-HR BLK AVG,88502
27474,2016-05-02,30,24-HR BLK AVG,88502
27475,2016-05-03,36,24-HR BLK AVG,88502
27476,2016-05-04,41,24-HR BLK AVG,88502
27477,2016-05-05,25,24-HR BLK AVG,88502
27478,2016-05-06,20,24-HR BLK AVG,88502
27479,2016-05-07,30,24-HR BLK AVG,88502
27480,2016-05-08,50,24-HR BLK AVG,88502
27481,2016-05-09,37,24-HR BLK AVG,88502
27482,2016-05-10,54,24-HR BLK AVG,88502
27483,2016-05-11,56,24-HR BLK AVG,88502
27484,2016-05-17,27,24-HR BLK AVG,88502
27485,2016-05-18,31,24-HR BLK AVG,88502
27486,2016-05-19,37,24-HR BLK AVG,88502
27487,2016-05-20,45,24-HR BLK AVG,88502
27488,2016-05-21,20,24-HR BLK AVG,88502
27489,2016-05-22,26,24-HR BLK AVG,88502
27490,2016-05-23,33,24-HR BLK AVG,88502
27491,2016-05-24,28,24-HR BLK AVG,88502
27492,2016-05-25,41,24-HR BLK AVG,88502
27493,2016-05-26,42,24-HR BLK AVG,88502
27494,2016-05-27,48,24-HR BLK AVG,88502
27495,2016-05-28,48,24-HR BLK AVG,88502
27496,2016-05-29,48,24-HR BLK AVG,88502
27497,2016-05-30,56,24-HR BLK AVG,88502
27498,2016-05-31,58,24-HR BLK AVG,88502
27499,2016-06-01,58,24-HR BLK AVG,88502
27500,2016-06-02,49,24-HR BLK AVG,88502
27501,2016-06-03,54,24-HR BLK AVG,88502
27502,2016-06-04,52,24-HR BLK AVG,88502
27503,2016-06-05,49,24-HR BLK AVG,88502
27504,2016-06-06,53,24-HR BLK AVG,88502
27505,2016-06-07,57,24-HR BLK AVG,88502
27506,2016-06-08,55,24-HR BLK AVG,88502
27507,2016-06-09,51,24-HR BLK AVG,88502
27508,2016-06-10,47,24-HR BLK AVG,88502
27509,2016-06-11,42,24-HR BLK AVG,88502
27510,2016-06-12,24,24-HR BLK AVG,88502
27511,2016-06-13,30,24-HR BLK AVG,88502
27512,2016-06-14,20,24-HR BLK AVG,88502
27513,2016-06-15,23,24-HR BLK AVG,88502
27514,2016-06-16,24,24-HR BLK AVG,88502
27515,2016-06-17,39,24-HR BLK AVG,88502
27516,2016-06-18,30,24-HR BLK AVG,88502
27517,2016-06-19,52,24-HR BLK AVG,88502
27518,2016-06-20,58,24-HR BLK AVG,88502
27519,2016-06-21,53,24-HR BLK AVG,88502
27520,2016-06-22,47,24-HR BLK AVG,88502
27521,2016-06-23,44,24-HR BLK AVG,88502
27522,2016-06-24,38,24-HR BLK AVG,88502
27523,2016-06-25,34,24-HR BLK AVG,88502
27524,2016-06-26,51,24-HR BLK AVG,88502
27525,2016-06-27,61,24-HR BLK AVG,88502
27526,2016-06-28,56,24-HR BLK AVG,88502
27527,2016-06-29,52,24-HR BLK AVG,88502
27528,2016-06-30,45,24-HR BLK AVG,88502
27529,2016-07-12,36,24-HR BLK AVG,88502
27530,2016-07-13,43,24-HR BLK AVG,88502
27531,2016-07-14,49,24-HR BLK AVG,88502
27532,2016-07-15,45,24-HR BLK AVG,88502
27533,2016-07-16,31,24-HR BLK AVG,88502
27534,2016-07-17,22,24-HR BLK AVG,88502
27535,2016-07-18,25,24-HR BLK AVG,88502
27536,2016-07-19,44,24-HR BLK AVG,88502
27537,2016-07-20,47,24-HR BLK AVG,88502
27538,2016-07-21,51,24-HR BLK AVG,88502
27539,2016-07-22,44,24-HR BLK AVG,88502
27540,2016-07-23,41,24-HR BLK AVG,88502
27541,2016-07-24,28,24-HR BLK AVG,88502
27542,2016-07-25,52,24-HR BLK AVG,88502
27543,2016-07-26,63,24-HR BLK AVG,88502
27544,2016-07-27,67,24-HR BLK AVG,88502
27545,2016-07-28,74,24-HR BLK AVG,88502
27546,2016-07-29,59,24-HR BLK AVG,88502
27547,2016-07-30,51,24-HR BLK AVG,88502
27548,2016-07-31,31,24-HR BLK AVG,88502
27549,2016-08-01,54,24-HR BLK AVG,88502
27550,2016-08-02,70,24-HR BLK AVG,88502
27551,2016-08-03,61,24-HR BLK AVG,88502
27552,2016-08-04,54,24-HR BLK AVG,88502
27553,2016-08-05,63,24-HR BLK AVG,88502
27554,2016-08-06,60,24-HR BLK AVG,88502
27555,2016-08-07,47,24-HR BLK AVG,88502
27556,2016-08-08,52,24-HR BLK AVG,88502
27557,2016-08-09,40,24-HR BLK AVG,88502
27558,2016-08-10,32,24-HR BLK AVG,88502
27559,2016-08-11,50,24-HR BLK AVG,88502
27560,2016-08-12,53,24-HR BLK AVG,88502
27561,2016-08-13,53,24-HR BLK AVG,88502
27562,2016-08-14,43,24-HR BLK AVG,88502
27563,2016-08-15,39,24-HR BLK AVG,88502
27564,2016-08-16,55,24-HR BLK AVG,88502
27565,2016-08-17,59,24-HR BLK AVG,88502
27566,2016-08-18,64,24-HR BLK AVG,88502
27567,2016-08-19,70,24-HR BLK AVG,88502
27568,2016-08-20,72,24-HR BLK AVG,88502
27569,2016-08-21,66,24-HR BLK AVG,88502
27570,2016-08-22,53,24-HR BLK AVG,88502
27571,2016-08-23,48,24-HR BLK AVG,88502
27572,2016-08-24,43,24-HR BLK AVG,88502
27573,2016-08-25,44,24-HR BLK AVG,88502
27574,2016-08-26,45,24-HR BLK AVG,88502
27575,2016-08-27,51,24-HR BLK AVG,88502
27576,2016-08-28,60,24-HR BLK AVG,88502
27577,2016-08-29,64,24-HR BLK AVG,88502
27578,2016-08-30,65,24-HR BLK AVG,88502
27579,2016-08-31,48,24-HR BLK AVG,88502
27580,2016-09-01,38,24-HR BLK AVG,88502
27581,2016-09-02,35,24-HR BLK AVG,88502
27582,2016-09-03,35,24-HR BLK AVG,88502
27583,2016-09-04,24,24-HR BLK AVG,88502
27584,2016-09-05,41,24-HR BLK AVG,88502
27585,2016-09-06,47,24-HR BLK AVG,88502
27586,2016-09-07,55,24-HR BLK AVG,88502
27587,2016-09-08,60,24-HR BLK AVG,88502
27588,2016-09-09,62,24-HR BLK AVG,88502
27589,2016-09-10,60,24-HR BLK AVG,88502
27590,2016-09-11,45,24-HR BLK AVG,88502
27591,2016-09-12,52,24-HR BLK AVG,88502
27592,2016-09-13,24,24-HR BLK AVG,88502
27593,2016-09-14,28,24-HR BLK AVG,88502
27594,2016-09-15,42,24-HR BLK AVG,88502
27595,2016-09-16,52,24-HR BLK AVG,88502
27596,2016-09-17,52,24-HR BLK AVG,88502
27597,2016-09-18,41,24-HR BLK AVG,88502
27598,2016-09-19,85,24-HR BLK AVG,88502
27599,2016-09-20,75,24-HR BLK AVG,88502
27600,2016-09-21,49,24-HR BLK AVG,88502
27601,2016-09-22,32,24-HR BLK AVG,88502
27602,2016-09-23,51,24-HR BLK AVG,88502
27603,2016-09-24,45,24-HR BLK AVG,88502
27604,2016-09-25,23,24-HR BLK AVG,88502
27605,2016-09-26,32,24-HR BLK AVG,88502
27606,2016-09-27,40,24-HR BLK AVG,88502
27607,2016-09-28,31,24-HR BLK AVG,88502
27608,2016-09-29,31,24-HR BLK AVG,88502
27609,2016-09-30,49,24-HR BLK AVG,88502
27610,2016-10-01,42,24-HR BLK AVG,88502
27611,2016-10-02,23,24-HR BLK AVG,88502
27612,2016-10-03,20,24-HR BLK AVG,88502
27613,2016-10-04,27,24-HR BLK AVG,88502
27614,2016-10-05,35,24-HR BLK AVG,88502
27615,2016-10-06,32,24-HR BLK AVG,88502
27616,2016-10-07,40,24-HR BLK AVG,88502
27617,2016-10-08,37,24-HR BLK AVG,88502
27618,2016-10-09,34,24-HR BLK AVG,88502
27619,2016-10-10,23,24-HR BLK AVG,88502
27620,2016-10-11,43,24-HR BLK AVG,88502
27621,2016-10-12,52,24-HR BLK AVG,88502
27622,2016-10-13,52,24-HR BLK AVG,88502
27623,2016-10-14,40,24-HR BLK AVG,88502
27624,2016-10-15,7,24-HR BLK AVG,88502
27625,2016-10-16,13,24-HR BLK AVG,88502
27626,2016-10-17,19,24-HR BLK AVG,88502
27627,2016-10-18,44,24-HR BLK AVG,88502
27628,2016-10-19,44,24-HR BLK AVG,88502
27629,2016-10-20,51,24-HR BLK AVG,88502
27630,2016-10-21,66,24-HR BLK AVG,88502
27631,2016-10-22,60,24-HR BLK AVG,88502
27632,2016-10-23,52,24-HR BLK AVG,88502
27633,2016-10-24,44,24-HR BLK AVG,88502
27634,2016-10-25,30,24-HR BLK AVG,88502
27635,2016-10-26,33,24-HR BLK AVG,88502
27636,2016-10-27,40,24-HR BLK AVG,88502
27637,2016-10-28,38,24-HR BLK AVG,88502
27638,2016-10-29,56,24-HR BLK AVG,88502
27639,2016-10-30,60,24-HR BLK AVG,88502
27640,2016-10-31,37,24-HR BLK AVG,88502
27641,2016-11-01,53,24-HR BLK AVG,88502
27642,2016-11-02,68,24-HR BLK AVG,88502
27643,2016-11-03,88,24-HR BLK AVG,88502
27644,2016-11-04,108,24-HR BLK AVG,88502
27645,2016-11-05,110,24-HR BLK AVG,88502
27646,2016-11-06,109,24-HR BLK AVG,88502
27647,2016-11-07,97,24-HR BLK AVG,88502
27648,2016-11-08,110,24-HR BLK AVG,88502
27649,2016-11-09,117,24-HR BLK AVG,88502
27650,2016-11-10,107,24-HR BLK AVG,88502
27651,2016-11-11,64,24-HR BLK AVG,88502
27652,2016-11-12,98,24-HR BLK AVG,88502
27653,2016-11-13,92,24-HR BLK AVG,88502
27654,2016-11-14,110,24-HR BLK AVG,88502
27655,2016-11-15,125,24-HR BLK AVG,88502
27656,2016-11-16,64,24-HR BLK AVG,88502
27657,2016-11-17,38,24-HR BLK AVG,88502
27658,2016-11-18,74,24-HR BLK AVG,88502
27659,2016-11-19,155,24-HR BLK AVG,88502
27660,2016-11-20,46,24-HR BLK AVG,88502
27661,2016-11-21,46,24-HR BLK AVG,88502
27662,2016-11-22,55,24-HR BLK AVG,88502
27663,2016-11-23,61,24-HR BLK AVG,88502
27664,2016-11-24,63,24-HR BLK AVG,88502
27665,2016-11-25,74,24-HR BLK AVG,88502
27666,2016-11-26,43,24-HR BLK AVG,88502
27667,2016-11-27,12,24-HR BLK AVG,88502
27668,2016-11-28,24,24-HR BLK AVG,88502
27669,2016-11-29,38,24-HR BLK AVG,88502
27670,2016-11-30,76,24-HR BLK AVG,88502
27671,2016-12-01,94,24-HR BLK AVG,88502
27672,2016-12-02,88,24-HR BLK AVG,88502
27673,2016-12-03,77,24-HR BLK AVG,88502
27674,2016-12-04,83,24-HR BLK AVG,88502
27675,2016-12-05,101,24-HR BLK AVG,88502
27676,2016-12-06,98,24-HR BLK AVG,88502
27677,2016-12-07,90,24-HR BLK AVG,88502
27678,2016-12-08,54,24-HR BLK AVG,88502
27679,2016-12-09,19,24-HR BLK AVG,88502
27680,2016-12-10,17,24-HR BLK AVG,88502
27681,2016-12-11,27,24-HR BLK AVG,88502
27682,2016-12-12,62,24-HR BLK AVG,88502
27683,2016-12-13,58,24-HR BLK AVG,88502
27684,2016-12-14,33,24-HR BLK AVG,88502
27685,2016-12-15,23,24-HR BLK AVG,88502
27686,2016-12-16,21,24-HR BLK AVG,88502
27687,2016-12-17,42,24-HR BLK AVG,88502
27688,2016-12-18,66,24-HR BLK AVG,88502
27689,2016-12-19,91,24-HR BLK AVG,88502
27690,2016-12-20,104,24-HR BLK AVG,88502
27691,2016-12-21,133,24-HR BLK AVG,88502
27692,2016-12-22,145,24-HR BLK AVG,88502
27693,2016-12-23,44,24-HR BLK AVG,88502
27694,2016-12-24,30,24-HR BLK AVG,88502
27695,2016-12-25,40,24-HR BLK AVG,88502
27696,2016-12-26,51,24-HR BLK AVG,88502
27697,2016-12-27,57,24-HR BLK AVG,88502
27698,2016-12-28,75,24-HR BLK AVG,88502
27699,2016-12-29,106,24-HR BLK AVG,88502
27700,2016-12-30,115,24-HR BLK AVG,88502
27701,2016-12-31,23,24-HR BLK AVG,88502
27702,2017-01-01,7,24 HOUR,88502
27703,2017-01-04,2,24 HOUR,88502
27704,2017-01-07,2,24 HOUR,88502
27705,2017-01-10,6,24 HOUR,88502
27706,2017-01-13,5,24 HOUR,88502
27707,2017-01-16,16,24 HOUR,88502
27708,2017-01-19,3,24 HOUR,88502
27709,2017-01-22,2,24 HOUR,88502
27710,2017-01-25,7,24 HOUR,88502
27711,2017-01-28,7,24 HOUR,88502
27712,2017-01-31,7,24 HOUR,88502
27713,2017-02-03,2,24 HOUR,88502
27714,2017-02-06,2,24 HOUR,88502
27715,2017-02-09,8,24 HOUR,88502
27716,2017-02-12,7,24 HOUR,88502
27717,2017-02-15,8,24 HOUR,88502
27718,2017-02-18,5,24 HOUR,88502
27719,2017-02-21,6,24 HOUR,88502
27720,2017-02-24,8,24 HOUR,88502
27721,2017-02-27,23,24 HOUR,88502
27722,2017-03-02,15,24 HOUR,88502
27723,2017-03-05,8,24 HOUR,88502
27724,2017-03-08,21,24 HOUR,88502
27725,2017-03-11,45,24 HOUR,88502
27726,2017-03-14,14,24 HOUR,88502
27727,2017-03-17,32,24 HOUR,88502
27728,2017-03-20,39,24 HOUR,88502
27729,2017-03-23,13,24 HOUR,88502
27730,2017-03-26,11,24 HOUR,88502
27731,2017-03-29,19,24 HOUR,88502
27732,2017-04-01,20,24 HOUR,88502
27733,2017-04-04,21,24 HOUR,88502
27734,2017-04-07,6,24 HOUR,88502
27735,2017-04-10,29,24 HOUR,88502
27736,2017-04-13,11,24 HOUR,88502
27737,2017-04-16,18,24 HOUR,88502
27738,2017-04-19,20,24 HOUR,88502
27739,2017-04-22,38,24 HOUR,88502
27740,2017-04-25,16,24 HOUR,88502
27741,2017-04-28,20,24 HOUR,88502
27742,2017-05-01,30,24 HOUR,88502
27743,2017-05-04,32,24 HOUR,88502
27744,2017-05-07,14,24 HOUR,88502
27745,2017-05-10,43,24 HOUR,88502
27746,2017-05-13,19,24 HOUR,88502
27747,2017-05-16,20,24 HOUR,88502
27748,2017-05-19,28,24 HOUR,88502
27749,2017-05-22,33,24 HOUR,88502
27750,2017-05-25,32,24 HOUR,88502
27751,2017-05-28,49,24 HOUR,88502
27752,2017-05-31,29,24 HOUR,88502
27753,2017-06-03,51,24 HOUR,88502
27754,2017-06-06,33,24 HOUR,88502
27755,2017-06-09,28,24 HOUR,88502
27756,2017-06-12,11,24 HOUR,88502
27757,2017-06-15,46,24 HOUR,88502
27758,2017-06-18,51,24 HOUR,88502
27759,2017-06-21,53,24 HOUR,88502
27760,2017-06-24,46,24 HOUR,88502
27761,2017-06-27,30,24 HOUR,88502
27762,2017-06-30,49,24 HOUR,88502
27763,2017-07-03,44,24 HOUR,88502
27764,2017-07-06,54,24 HOUR,88502
27765,2017-07-09,51,24 HOUR,88502
27766,2017-07-12,45,24 HOUR,88502
27767,2017-07-15,58,24 HOUR,88502
27768,2017-07-18,47,24 HOUR,88502
27769,2017-07-21,63,24 HOUR,88502
27770,2017-07-24,44,24 HOUR,88502
27771,2017-07-27,42,24 HOUR,88502
27772,2017-07-30,31,24 HOUR,88502
27773,2017-08-02,35,24 HOUR,88502
27774,2017-08-05,45,24 HOUR,88502
27775,2017-08-08,44,24 HOUR,88502
27776,2017-08-11,54,24 HOUR,88502
27777,2017-08-14,30,24 HOUR,88502
27778,2017-08-17,55,24 HOUR,88502
27779,2017-08-23,53,24 HOUR,88502
27780,2017-08-26,38,24 HOUR,88502
27781,2017-08-29,36,24 HOUR,88502
27782,2017-09-01,91,24 HOUR,88502
27783,2017-09-04,52,24 HOUR,88502
27784,2017-09-07,65,24 HOUR,88502
27785,2017-09-10,81,24 HOUR,88502
27786,2017-09-13,44,24 HOUR,88502
27787,2017-09-16,48,24 HOUR,88502
27788,2017-09-19,30,24 HOUR,88502
27789,2017-09-22,17,24 HOUR,88502
27790,2017-09-25,19,24 HOUR,88502
27791,2017-09-28,35,24 HOUR,88502
27792,2017-10-01,30,24 HOUR,88502
27793,2017-10-04,31,24 HOUR,88502
27794,2017-10-07,59,24 HOUR,88502
27795,2017-10-10,66,24 HOUR,88502
27796,2017-10-13,62,24 HOUR,88502
27797,2017-10-16,82,24 HOUR,88502
27798,2017-10-19,69,24 HOUR,88502
27799,2017-10-22,24,24 HOUR,88502
27800,2017-10-25,14,24 HOUR,88502
27801,2017-10-28,24,24 HOUR,88502
27802,2017-10-31,30,24 HOUR,88502
27803,2017-11-03,21,24 HOUR,88502
27804,2017-11-06,13,24 HOUR,88502
27805,2017-11-09,8,24 HOUR,88502
27806,2017-11-12,20,24 HOUR,88502
27807,2017-11-15,16,24 HOUR,88502
27808,2017-11-18,10,24 HOUR,88502
27809,2017-11-30,22,24 HOUR,88502
27810,2017-12-03,46,24 HOUR,88502
27811,2017-12-06,5,24 HOUR,88502
27812,2017-12-09,5,24 HOUR,88502
27813,2017-12-12,6,24 HOUR,88502
27814,2017-12-15,10,24 HOUR,88502
27815,2017-12-18,14,24 HOUR,88502
27816,2017-12-21,2,24 HOUR,88502
27817,2017-12-24,44,24 HOUR,88502
27818,2017-12-30,8,24 HOUR,88502
27819,2017-01-01,8,24-HR BLK AVG,81102
27820,2017-01-02,16,24-HR BLK AVG,81102
27821,2017-01-03,10,24-HR BLK AVG,81102
27822,2017-01-04,8,24-HR BLK AVG,81102
27823,2017-01-05,6,24-HR BLK AVG,81102
27824,2017-01-06,24,24-HR BLK AVG,81102
27825,2017-01-07,12,24-HR BLK AVG,81102
27826,2017-01-08,10,24-HR BLK AVG,81102
27827,2017-01-09,7,24-HR BLK AVG,81102
27828,2017-01-10,10,24-HR BLK AVG,81102
27829,2017-01-11,8,24-HR BLK AVG,81102
27830,2017-01-12,6,24-HR BLK AVG,81102
27831,2017-01-13,11,24-HR BLK AVG,81102
27832,2017-01-14,14,24-HR BLK AVG,81102
27833,2017-01-15,19,24-HR BLK AVG,81102
27834,2017-01-16,24,24-HR BLK AVG,81102
27835,2017-01-17,38,24-HR BLK AVG,81102
27836,2017-01-18,23,24-HR BLK AVG,81102
27837,2017-01-19,6,24-HR BLK AVG,81102
27838,2017-01-20,6,24-HR BLK AVG,81102
27839,2017-01-21,9,24-HR BLK AVG,81102
27840,2017-01-22,4,24-HR BLK AVG,81102
27841,2017-01-23,6,24-HR BLK AVG,81102
27842,2017-01-24,9,24-HR BLK AVG,81102
27843,2017-01-25,21,24-HR BLK AVG,81102
27844,2017-01-26,28,24-HR BLK AVG,81102
27845,2017-01-27,40,24-HR BLK AVG,81102
27846,2017-01-28,33,24-HR BLK AVG,81102
27847,2017-01-29,33,24-HR BLK AVG,81102
27848,2017-01-30,45,24-HR BLK AVG,81102
27849,2017-01-31,46,24-HR BLK AVG,81102
27850,2017-02-01,43,24-HR BLK AVG,81102
27851,2017-02-02,25,24-HR BLK AVG,81102
27852,2017-02-03,10,24-HR BLK AVG,81102
27853,2017-02-04,12,24-HR BLK AVG,81102
27854,2017-02-05,13,24-HR BLK AVG,81102
27855,2017-02-07,4,24-HR BLK AVG,81102
27856,2017-02-08,9,24-HR BLK AVG,81102
27857,2017-02-09,19,24-HR BLK AVG,81102
27858,2017-02-10,6,24-HR BLK AVG,81102
27859,2017-02-11,12,24-HR BLK AVG,81102
27860,2017-02-12,19,24-HR BLK AVG,81102
27861,2017-02-17,5,24-HR BLK AVG,81102
27862,2017-02-18,6,24-HR BLK AVG,81102
27863,2017-02-19,11,24-HR BLK AVG,81102
27864,2017-02-20,5,24-HR BLK AVG,81102
27865,2017-02-21,7,24-HR BLK AVG,81102
27866,2017-02-22,7,24-HR BLK AVG,81102
27867,2017-02-23,7,24-HR BLK AVG,81102
27868,2017-02-24,16,24-HR BLK AVG,81102
27869,2017-02-25,19,24-HR BLK AVG,81102
27870,2017-02-26,28,24-HR BLK AVG,81102
27871,2017-02-27,16,24-HR BLK AVG,81102
27872,2017-02-28,22,24-HR BLK AVG,81102
27873,2017-03-01,31,24-HR BLK AVG,81102
27874,2017-03-02,32,24-HR BLK AVG,81102
27875,2017-03-03,42,24-HR BLK AVG,81102
27876,2017-03-04,23,24-HR BLK AVG,81102
27877,2017-03-05,6,24-HR BLK AVG,81102
27878,2017-03-06,14,24-HR BLK AVG,81102
27879,2017-03-07,21,24-HR BLK AVG,81102
27880,2017-03-08,24,24-HR BLK AVG,81102
27881,2017-03-09,41,24-HR BLK AVG,81102
27882,2017-03-10,47,24-HR BLK AVG,81102
27883,2017-03-11,48,24-HR BLK AVG,81102
27884,2017-03-12,46,24-HR BLK AVG,81102
27885,2017-03-13,43,24-HR BLK AVG,81102
27886,2017-03-14,43,24-HR BLK AVG,81102
27887,2017-03-15,29,24-HR BLK AVG,81102
27888,2017-03-16,39,24-HR BLK AVG,81102
27889,2017-03-17,49,24-HR BLK AVG,81102
27890,2017-03-18,30,24-HR BLK AVG,81102
27891,2017-03-19,42,24-HR BLK AVG,81102
27892,2017-03-20,29,24-HR BLK AVG,81102
27893,2017-03-21,11,24-HR BLK AVG,81102
27894,2017-03-22,9,24-HR BLK AVG,81102
27895,2017-03-23,14,24-HR BLK AVG,81102
27896,2017-03-24,17,24-HR BLK AVG,81102
27897,2017-03-25,8,24-HR BLK AVG,81102
27898,2017-03-26,17,24-HR BLK AVG,81102
27899,2017-03-27,13,24-HR BLK AVG,81102
27900,2017-03-28,15,24-HR BLK AVG,81102
27901,2017-03-29,23,24-HR BLK AVG,81102
27902,2017-03-30,38,24-HR BLK AVG,81102
27903,2017-03-31,21,24-HR BLK AVG,81102
27904,2017-04-01,23,24-HR BLK AVG,81102
27905,2017-04-02,22,24-HR BLK AVG,81102
27906,2017-04-03,29,24-HR BLK AVG,81102
27907,2017-04-04,36,24-HR BLK AVG,81102
27908,2017-04-05,42,24-HR BLK AVG,81102
27909,2017-04-06,38,24-HR BLK AVG,81102
27910,2017-04-07,6,24-HR BLK AVG,81102
27911,2017-04-08,4,24-HR BLK AVG,81102
27912,2017-04-09,9,24-HR BLK AVG,81102
27913,2017-04-10,15,24-HR BLK AVG,81102
27914,2017-04-11,26,24-HR BLK AVG,81102
27915,2017-04-12,15,24-HR BLK AVG,81102
27916,2017-04-13,5,24-HR BLK AVG,81102
27917,2017-04-14,7,24-HR BLK AVG,81102
27918,2017-04-15,18,24-HR BLK AVG,81102
27919,2017-04-16,18,24-HR BLK AVG,81102
27920,2017-04-17,15,24-HR BLK AVG,81102
27921,2017-04-18,4,24-HR BLK AVG,81102
27922,2017-04-19,13,24-HR BLK AVG,81102
27923,2017-04-20,15,24-HR BLK AVG,81102
27924,2017-04-21,21,24-HR BLK AVG,81102
27925,2017-04-22,25,24-HR BLK AVG,81102
27926,2017-04-23,9,24-HR BLK AVG,81102
27927,2017-04-24,17,24-HR BLK AVG,81102
27928,2017-04-25,14,24-HR BLK AVG,81102
27929,2017-04-26,16,24-HR BLK AVG,81102
27930,2017-04-27,24,24-HR BLK AVG,81102
27931,2017-04-28,30,24-HR BLK AVG,81102
27932,2017-04-29,36,24-HR BLK AVG,81102
27933,2017-04-30,26,24-HR BLK AVG,81102
27934,2017-05-01,32,24-HR BLK AVG,81102
27935,2017-05-02,41,24-HR BLK AVG,81102
27936,2017-05-03,44,24-HR BLK AVG,81102
27937,2017-05-04,45,24-HR BLK AVG,81102
27938,2017-05-05,40,24-HR BLK AVG,81102
27939,2017-05-06,25,24-HR BLK AVG,81102
27940,2017-05-07,9,24-HR BLK AVG,81102
27941,2017-05-08,20,24-HR BLK AVG,81102
27942,2017-05-09,33,24-HR BLK AVG,81102
27943,2017-05-10,31,24-HR BLK AVG,81102
27944,2017-05-11,34,24-HR BLK AVG,81102
27945,2017-05-12,25,24-HR BLK AVG,81102
27946,2017-05-13,19,24-HR BLK AVG,81102
27947,2017-05-14,17,24-HR BLK AVG,81102
27948,2017-05-15,25,24-HR BLK AVG,81102
27949,2017-05-16,30,24-HR BLK AVG,81102
27950,2017-05-17,19,24-HR BLK AVG,81102
27951,2017-05-18,28,24-HR BLK AVG,81102
27952,2017-05-19,39,24-HR BLK AVG,81102
27953,2017-05-20,34,24-HR BLK AVG,81102
27954,2017-05-21,35,24-HR BLK AVG,81102
27955,2017-05-22,43,24-HR BLK AVG,81102
27956,2017-05-23,56,24-HR BLK AVG,81102
27957,2017-05-24,53,24-HR BLK AVG,81102
27958,2017-05-25,37,24-HR BLK AVG,81102
